day,location,temperature
2019-01-16,rkm450,10.267000000000001
2019-01-16,rkm444,
2019-01-17,rkm485,10.057
2019-01-17,rkm479,10.096
2019-01-17,rkm450,10.285
2019-01-17,rkm483,10.07
2019-01-17,rkm470,10.155
2019-01-17,rkm440,
2019-01-17,rkm444,
2019-01-18,rkm440,
2019-01-18,rkm470,9.962
2019-01-18,rkm485,9.956
2019-01-18,rkm483,9.956
2019-01-18,rkm479,9.958
2019-01-18,rkm450,9.97
2019-01-18,rkm444,
2019-01-19,rkm470,9.953
2019-01-19,rkm440,
2019-01-19,rkm485,9.756
2019-01-19,rkm444,
2019-01-19,rkm483,9.782
2019-01-19,rkm450,10.215
2019-01-19,rkm479,9.834
2019-01-20,rkm450,10.543
2019-01-20,rkm444,
2019-01-20,rkm470,10.074
2019-01-20,rkm485,9.722000000000001
2019-01-20,rkm440,
2019-01-20,rkm483,9.767999999999999
2019-01-20,rkm479,9.862
2019-01-21,rkm479,9.85
2019-01-21,rkm485,9.805
2019-01-21,rkm470,9.918
2019-01-21,rkm440,
2019-01-21,rkm444,
2019-01-21,rkm450,10.068
2019-01-21,rkm483,9.82
2019-01-22,rkm485,9.775
2019-01-22,rkm444,
2019-01-22,rkm440,
2019-01-22,rkm479,9.738999999999999
2019-01-22,rkm450,9.565
2019-01-22,rkm483,9.763
2019-01-22,rkm470,9.685
2019-01-23,rkm450,9.691
2019-01-23,rkm479,9.712
2019-01-23,rkm483,9.715
2019-01-23,rkm470,9.706
2019-01-23,rkm440,
2019-01-23,rkm444,
2019-01-23,rkm485,9.717
2019-01-24,rkm470,9.8
2019-01-24,rkm483,9.712
2019-01-24,rkm450,9.934
2019-01-24,rkm440,
2019-01-24,rkm479,9.738999999999999
2019-01-24,rkm444,
2019-01-24,rkm485,9.699
2019-01-25,rkm450,9.895
2019-01-25,rkm444,
2019-01-25,rkm479,9.774
2019-01-25,rkm470,9.812000000000001
2019-01-25,rkm440,
2019-01-25,rkm485,9.749
2019-01-25,rkm483,9.757
2019-01-26,rkm485,9.854
2019-01-26,rkm444,
2019-01-26,rkm470,9.935
2019-01-26,rkm483,9.863999999999999
2019-01-26,rkm440,
2019-01-26,rkm450,10.043
2019-01-26,rkm479,9.886000000000001
2019-01-27,rkm483,9.959
2019-01-27,rkm444,
2019-01-27,rkm440,
2019-01-27,rkm450,10.447000000000001
2019-01-27,rkm479,10.017999999999999
2019-01-27,rkm470,10.152000000000001
2019-01-27,rkm485,9.93
2019-01-28,rkm483,9.976
2019-01-28,rkm479,10.005
2019-01-28,rkm450,10.216000000000001
2019-01-28,rkm470,10.071
2019-01-28,rkm440,
2019-01-28,rkm444,
2019-01-28,rkm485,9.962
2019-01-29,rkm479,10.145
2019-01-29,rkm450,10.87
2019-01-29,rkm485,9.995
2019-01-29,rkm483,10.045
2019-01-29,rkm444,
2019-01-29,rkm470,10.37
2019-01-29,rkm440,
2019-01-30,rkm483,10.054
2019-01-30,rkm444,
2019-01-30,rkm470,10.289000000000001
2019-01-30,rkm479,10.126
2019-01-30,rkm485,10.017999999999999
2019-01-30,rkm450,10.65
2019-01-30,rkm440,
2019-01-31,rkm444,
2019-01-31,rkm450,10.915
2019-01-31,rkm485,10.099
2019-01-31,rkm440,
2019-01-31,rkm479,10.238999999999999
2019-01-31,rkm470,10.449000000000002
2019-01-31,rkm483,10.145
2019-02-01,rkm485,9.997
2019-02-01,rkm470,10.224
2019-02-01,rkm440,
2019-02-01,rkm483,10.027000000000001
2019-02-01,rkm479,10.087
2019-02-01,rkm450,10.526
2019-02-01,rkm444,
2019-02-02,rkm479,10.183
2019-02-02,rkm470,10.317
2019-02-02,rkm440,
2019-02-02,rkm450,10.614
2019-02-02,rkm444,
2019-02-02,rkm485,10.094
2019-02-02,rkm483,10.123
2019-02-03,rkm470,10.142999999999999
2019-02-03,rkm479,10.016
2019-02-03,rkm450,10.424000000000001
2019-02-03,rkm440,
2019-02-03,rkm485,9.932
2019-02-03,rkm444,
2019-02-03,rkm483,9.96
2019-02-04,rkm483,9.866
2019-02-04,rkm444,
2019-02-04,rkm440,
2019-02-04,rkm485,9.861
2019-02-04,rkm450,9.956
2019-02-04,rkm479,9.877
2019-02-04,rkm470,9.902000000000001
2019-02-05,rkm444,
2019-02-05,rkm450,9.719
2019-02-05,rkm440,
2019-02-05,rkm483,9.677
2019-02-05,rkm485,9.675
2019-02-05,rkm479,9.682
2019-02-05,rkm470,9.693999999999999
2019-02-06,rkm444,
2019-02-06,rkm479,9.418
2019-02-06,rkm450,9.418
2019-02-06,rkm483,9.418
2019-02-06,rkm485,9.418
2019-02-06,rkm440,
2019-02-06,rkm470,9.418
2019-02-07,rkm470,9.245
2019-02-07,rkm483,9.336
2019-02-07,rkm444,
2019-02-07,rkm440,
2019-02-07,rkm485,9.351
2019-02-07,rkm450,9.103
2019-02-07,rkm479,9.308
2019-02-08,rkm444,
2019-02-08,rkm450,9.333
2019-02-08,rkm485,9.267999999999999
2019-02-08,rkm470,9.296
2019-02-08,rkm479,9.279
2019-02-08,rkm440,
2019-02-08,rkm483,9.271
2019-02-09,rkm485,9.189
2019-02-09,rkm444,
2019-02-09,rkm483,9.169
2019-02-09,rkm470,9.043
2019-02-09,rkm450,8.847999999999999
2019-02-09,rkm440,
2019-02-09,rkm479,9.13
2019-02-10,rkm444,
2019-02-10,rkm483,9.055
2019-02-10,rkm470,8.818999999999999
2019-02-10,rkm485,9.092
2019-02-10,rkm479,8.982000000000001
2019-02-10,rkm450,8.454
2019-02-10,rkm440,
2019-02-11,rkm450,8.704
2019-02-11,rkm440,
2019-02-11,rkm470,8.935
2019-02-11,rkm444,
2019-02-11,rkm485,9.107999999999999
2019-02-11,rkm483,9.084
2019-02-11,rkm479,9.038
2019-02-12,rkm470,8.868
2019-02-12,rkm444,
2019-02-12,rkm483,8.972000000000001
2019-02-12,rkm485,8.988999999999999
2019-02-12,rkm479,8.94
2019-02-12,rkm440,
2019-02-12,rkm450,8.706
2019-02-13,rkm444,
2019-02-13,rkm479,8.044
2019-02-13,rkm440,
2019-02-13,rkm485,8.398
2019-02-13,rkm483,8.28
2019-02-13,rkm470,7.515
2019-02-13,rkm450,6.337000000000001
2019-02-14,rkm479,7.939
2019-02-14,rkm444,
2019-02-14,rkm485,8.277000000000001
2019-02-14,rkm450,6.305
2019-02-14,rkm440,
2019-02-14,rkm470,7.432
2019-02-14,rkm483,8.164
2019-02-15,rkm450,8.503
2019-02-15,rkm485,8.347000000000001
2019-02-15,rkm440,
2019-02-15,rkm444,
2019-02-15,rkm479,8.373
2019-02-15,rkm470,8.414
2019-02-15,rkm483,8.355
2019-02-16,rkm485,8.449
2019-02-16,rkm470,8.587
2019-02-16,rkm444,
2019-02-16,rkm483,8.467
2019-02-16,rkm440,
2019-02-16,rkm479,8.504
2019-02-16,rkm450,8.77
2019-02-17,rkm483,8.702
2019-02-17,rkm444,
2019-02-17,rkm470,8.677999999999999
2019-02-17,rkm440,
2019-02-17,rkm479,8.693999999999999
2019-02-17,rkm450,8.64
2019-02-17,rkm485,8.706
2019-02-18,rkm444,
2019-02-18,rkm470,8.775
2019-02-18,rkm479,8.737
2019-02-18,rkm485,8.712
2019-02-18,rkm483,8.72
2019-02-18,rkm450,8.859
2019-02-18,rkm440,
2019-02-19,rkm483,8.621
2019-02-19,rkm485,8.611
2019-02-19,rkm479,8.641
2019-02-19,rkm470,8.687000000000001
2019-02-19,rkm444,
2019-02-19,rkm440,
2019-02-19,rkm450,8.788
2019-02-20,rkm479,8.847000000000001
2019-02-20,rkm470,8.942
2019-02-20,rkm440,
2019-02-20,rkm450,9.152000000000001
2019-02-20,rkm483,8.805
2019-02-20,rkm444,
2019-02-20,rkm485,8.783999999999999
2019-02-21,rkm485,8.729
2019-02-21,rkm450,8.981
2019-02-21,rkm479,8.772
2019-02-21,rkm483,8.743
2019-02-21,rkm440,
2019-02-21,rkm470,8.837
2019-02-21,rkm444,
2019-02-22,rkm479,8.649
2019-02-22,rkm440,
2019-02-22,rkm470,8.671
2019-02-22,rkm450,8.717
2019-02-22,rkm485,8.636000000000001
2019-02-22,rkm444,
2019-02-22,rkm483,8.64
2019-02-23,rkm440,
2019-02-23,rkm479,8.604
2019-02-23,rkm450,8.699
2019-02-23,rkm444,
2019-02-23,rkm470,8.634
2019-02-23,rkm483,8.591000000000001
2019-02-23,rkm485,8.585
2019-02-24,rkm479,8.674
2019-02-24,rkm483,8.687999999999999
2019-02-24,rkm450,8.572000000000001
2019-02-24,rkm444,
2019-02-24,rkm440,
2019-02-24,rkm485,8.696
2019-02-24,rkm470,8.642999999999999
2019-02-25,rkm470,8.618
2019-02-25,rkm450,8.72
2019-02-25,rkm440,
2019-02-25,rkm479,8.571
2019-02-25,rkm483,8.551
2019-02-25,rkm444,
2019-02-25,rkm485,8.541
2019-02-26,rkm470,8.872
2019-02-26,rkm450,9.02
2019-02-26,rkm485,8.761000000000001
2019-02-26,rkm444,
2019-02-26,rkm483,8.775
2019-02-26,rkm479,8.805
2019-02-26,rkm440,
2019-02-27,rkm483,8.936
2019-02-27,rkm470,9.142999999999999
2019-02-27,rkm440,
2019-02-27,rkm479,9.0
2019-02-27,rkm485,8.905
2019-02-27,rkm444,
2019-02-27,rkm450,9.46
2019-02-28,rkm440,
2019-02-28,rkm444,
2019-02-28,rkm479,9.122
2019-02-28,rkm450,9.533
2019-02-28,rkm470,9.25
2019-02-28,rkm485,9.037
2019-02-28,rkm483,9.065
2019-03-01,rkm444,
2019-03-01,rkm440,
2019-03-01,rkm470,8.793
2019-03-01,rkm483,8.617
2019-03-01,rkm450,9.062999999999999
2019-03-01,rkm479,8.671
2019-03-01,rkm485,8.59
2019-03-02,rkm450,9.056000000000001
2019-03-02,rkm483,8.644
2019-03-02,rkm440,
2019-03-02,rkm479,8.693999999999999
2019-03-02,rkm470,8.807
2019-03-02,rkm444,
2019-03-02,rkm485,8.62
2019-03-03,rkm485,8.732999999999999
2019-03-03,rkm470,8.956
2019-03-03,rkm483,8.762
2019-03-03,rkm444,
2019-03-03,rkm479,8.822000000000001
2019-03-03,rkm440,
2019-03-03,rkm450,9.253
2019-03-04,rkm479,8.794
2019-03-04,rkm440,
2019-03-04,rkm470,8.918
2019-03-04,rkm485,8.712
2019-03-04,rkm450,9.192
2019-03-04,rkm444,
2019-03-04,rkm483,8.738999999999999
2019-03-05,rkm440,
2019-03-05,rkm479,8.736
2019-03-05,rkm485,8.666
2019-03-05,rkm444,
2019-03-05,rkm483,8.689
2019-03-05,rkm450,9.076
2019-03-05,rkm470,8.842
2019-03-06,rkm450,9.378
2019-03-06,rkm440,
2019-03-06,rkm444,
2019-03-06,rkm479,8.886000000000001
2019-03-06,rkm483,8.818
2019-03-06,rkm485,8.783999999999999
2019-03-06,rkm470,9.039
2019-03-07,rkm470,8.902000000000001
2019-03-07,rkm483,8.726
2019-03-07,rkm479,8.78
2019-03-07,rkm450,9.172
2019-03-07,rkm444,
2019-03-07,rkm485,8.699
2019-03-07,rkm440,
2019-03-08,rkm483,8.649
2019-03-08,rkm450,9.102
2019-03-08,rkm440,
2019-03-08,rkm444,
2019-03-08,rkm470,8.828
2019-03-08,rkm485,8.622
2019-03-08,rkm479,8.704
2019-03-09,rkm444,
2019-03-09,rkm470,8.703
2019-03-09,rkm485,8.567
2019-03-09,rkm440,
2019-03-09,rkm479,8.621
2019-03-09,rkm450,8.884
2019-03-09,rkm483,8.585
2019-03-10,rkm440,
2019-03-10,rkm485,8.683
2019-03-10,rkm450,9.133
2019-03-10,rkm479,8.76
2019-03-10,rkm483,8.708
2019-03-10,rkm444,
2019-03-10,rkm470,8.876
2019-03-11,rkm479,8.87
2019-03-11,rkm444,
2019-03-11,rkm470,8.988
2019-03-11,rkm450,9.248
2019-03-11,rkm483,8.818
2019-03-11,rkm440,
2019-03-11,rkm485,8.793
2019-03-12,rkm444,
2019-03-12,rkm450,9.294
2019-03-12,rkm470,9.032
2019-03-12,rkm479,8.913
2019-03-12,rkm440,
2019-03-12,rkm483,8.861
2019-03-12,rkm485,8.835
2019-03-13,rkm485,8.857999999999999
2019-03-13,rkm450,9.28
2019-03-13,rkm479,8.93
2019-03-13,rkm440,
2019-03-13,rkm470,9.039
2019-03-13,rkm483,8.882
2019-03-13,rkm444,
2019-03-14,rkm479,8.953
2019-03-14,rkm440,
2019-03-14,rkm450,9.32
2019-03-14,rkm485,8.877
2019-03-14,rkm470,9.067
2019-03-14,rkm483,8.902000000000001
2019-03-14,rkm444,
2019-03-15,rkm483,9.025
2019-03-15,rkm440,
2019-03-15,rkm485,9.0
2019-03-15,rkm479,9.076
2019-03-15,rkm444,
2019-03-15,rkm470,9.192
2019-03-15,rkm450,9.448
2019-03-16,rkm470,9.259
2019-03-16,rkm485,9.013
2019-03-16,rkm444,
2019-03-16,rkm450,9.587
2019-03-16,rkm440,
2019-03-16,rkm483,9.045
2019-03-16,rkm479,9.111
2019-03-17,rkm470,9.275
2019-03-17,rkm479,9.102
2019-03-17,rkm444,
2019-03-17,rkm440,
2019-03-17,rkm483,9.026
2019-03-17,rkm450,9.657
2019-03-17,rkm485,8.988
2019-03-18,rkm450,9.773
2019-03-18,rkm440,
2019-03-18,rkm479,9.16
2019-03-18,rkm483,9.076
2019-03-18,rkm444,
2019-03-18,rkm485,9.033999999999999
2019-03-18,rkm470,9.351
2019-03-19,rkm450,9.743
2019-03-19,rkm444,
2019-03-19,rkm485,9.074
2019-03-19,rkm470,9.361
2019-03-19,rkm479,9.187999999999999
2019-03-19,rkm440,
2019-03-19,rkm483,9.112
2019-03-20,rkm444,
2019-03-20,rkm450,9.817
2019-03-20,rkm483,9.151
2019-03-20,rkm470,9.414
2019-03-20,rkm479,9.232000000000001
2019-03-20,rkm440,
2019-03-20,rkm485,9.111
2019-03-21,rkm440,
2019-03-21,rkm483,9.054
2019-03-21,rkm444,
2019-03-21,rkm470,9.43
2019-03-21,rkm450,10.007
2019-03-21,rkm485,8.997
2019-03-21,rkm479,9.17
2019-03-22,rkm440,
2019-03-22,rkm483,9.152000000000001
2019-03-22,rkm485,9.115
2019-03-22,rkm450,9.775
2019-03-22,rkm444,
2019-03-22,rkm479,9.228
2019-03-22,rkm470,9.398
2019-03-23,rkm483,9.173
2019-03-23,rkm485,9.124
2019-03-23,rkm450,9.985
2019-03-23,rkm444,
2019-03-23,rkm440,
2019-03-23,rkm479,9.271
2019-03-23,rkm470,9.493
2019-03-24,rkm450,10.129
2019-03-24,rkm440,
2019-03-24,rkm483,9.35
2019-03-24,rkm470,9.657
2019-03-24,rkm444,
2019-03-24,rkm485,9.302999999999999
2019-03-24,rkm479,9.443999999999999
2019-03-25,rkm444,
2019-03-25,rkm479,9.377
2019-03-25,rkm440,
2019-03-25,rkm450,9.667
2019-03-25,rkm485,9.317
2019-03-25,rkm470,9.467
2019-03-25,rkm483,9.337
2019-03-26,rkm483,9.231
2019-03-26,rkm440,
2019-03-26,rkm444,
2019-03-26,rkm485,9.192
2019-03-26,rkm479,9.31
2019-03-26,rkm470,9.488
2019-03-26,rkm450,9.882
2019-03-27,rkm440,
2019-03-27,rkm479,9.435
2019-03-27,rkm444,
2019-03-27,rkm450,9.85
2019-03-27,rkm483,9.377
2019-03-27,rkm470,9.564
2019-03-27,rkm485,9.349
2019-03-28,rkm479,9.389
2019-03-28,rkm470,9.495
2019-03-28,rkm440,
2019-03-28,rkm444,
2019-03-28,rkm450,9.729
2019-03-28,rkm485,9.318999999999999
2019-03-28,rkm483,9.342
2019-03-29,rkm479,9.408999999999999
2019-03-29,rkm483,9.321
2019-03-29,rkm450,10.049
2019-03-29,rkm485,9.277000000000001
2019-03-29,rkm440,
2019-03-29,rkm470,9.607999999999999
2019-03-29,rkm444,
2019-03-30,rkm450,10.137
2019-03-30,rkm485,9.398
2019-03-30,rkm470,9.715
2019-03-30,rkm479,9.524
2019-03-30,rkm440,
2019-03-30,rkm444,
2019-03-30,rkm483,9.44
2019-03-31,rkm450,10.308
2019-03-31,rkm440,
2019-03-31,rkm444,
2019-03-31,rkm483,9.698
2019-03-31,rkm470,9.939
2019-03-31,rkm485,9.662
2019-03-31,rkm479,9.772
2019-04-01,rkm483,9.652000000000001
2019-04-01,rkm440,
2019-04-01,rkm485,9.615
2019-04-01,rkm450,10.275
2019-04-01,rkm479,9.728
2019-04-01,rkm444,
2019-04-01,rkm470,9.898
2019-04-02,rkm485,9.458
2019-04-02,rkm440,
2019-04-02,rkm470,9.717
2019-04-02,rkm444,
2019-04-02,rkm450,10.062000000000001
2019-04-02,rkm483,9.492
2019-04-02,rkm479,9.561
2019-04-03,rkm483,9.42
2019-04-03,rkm485,9.392999999999999
2019-04-03,rkm470,9.599
2019-04-03,rkm479,9.475
2019-04-03,rkm450,9.873
2019-04-03,rkm440,
2019-04-03,rkm444,
2019-04-04,rkm483,9.307
2019-04-04,rkm450,9.542
2019-04-04,rkm444,
2019-04-04,rkm485,9.293
2019-04-04,rkm440,
2019-04-04,rkm479,9.335
2019-04-04,rkm470,9.4
2019-04-05,rkm444,
2019-04-05,rkm479,8.98
2019-04-05,rkm485,8.943999999999999
2019-04-05,rkm470,9.033999999999999
2019-04-05,rkm483,8.956
2019-04-05,rkm440,
2019-04-05,rkm450,9.154
2019-04-06,rkm470,8.925
2019-04-06,rkm483,8.839
2019-04-06,rkm450,9.057
2019-04-06,rkm479,8.865
2019-04-06,rkm444,
2019-04-06,rkm485,8.826
2019-04-06,rkm440,
2019-04-07,rkm444,
2019-04-07,rkm485,8.942
2019-04-07,rkm470,9.025
2019-04-07,rkm450,9.135
2019-04-07,rkm483,8.953
2019-04-07,rkm440,
2019-04-07,rkm479,8.975
2019-04-08,rkm479,9.163
2019-04-08,rkm444,
2019-04-08,rkm450,9.337
2019-04-08,rkm483,9.139
2019-04-08,rkm470,9.217
2019-04-08,rkm485,9.127
2019-04-08,rkm440,
2019-04-09,rkm444,
2019-04-09,rkm470,9.307
2019-04-09,rkm485,9.232999999999999
2019-04-09,rkm450,9.405
2019-04-09,rkm440,
2019-04-09,rkm483,9.242
2019-04-09,rkm479,9.262
2019-04-10,rkm479,9.487
2019-04-10,rkm450,9.609
2019-04-10,rkm470,9.525
2019-04-10,rkm483,9.47
2019-04-10,rkm444,
2019-04-10,rkm485,9.462
2019-04-10,rkm440,
2019-04-11,rkm444,
2019-04-11,rkm470,9.513
2019-04-11,rkm440,
2019-04-11,rkm479,9.499
2019-04-11,rkm450,9.543
2019-04-11,rkm483,9.493
2019-04-11,rkm485,9.49
2019-04-12,rkm483,9.57
2019-04-12,rkm470,9.636000000000001
2019-04-12,rkm440,
2019-04-12,rkm444,
2019-04-12,rkm485,9.56
2019-04-12,rkm479,9.59
2019-04-12,rkm450,9.737
2019-04-13,rkm483,9.722999999999999
2019-04-13,rkm479,9.745
2019-04-13,rkm485,9.712
2019-04-13,rkm444,
2019-04-13,rkm440,
2019-04-13,rkm470,9.796
2019-04-13,rkm450,9.908
2019-04-14,rkm444,
2019-04-14,rkm450,9.734
2019-04-14,rkm470,9.648
2019-04-14,rkm483,9.591000000000001
2019-04-14,rkm485,9.583
2019-04-14,rkm479,9.609
2019-04-14,rkm440,
2019-04-15,rkm479,9.504
2019-04-15,rkm444,
2019-04-15,rkm470,9.509
2019-04-15,rkm485,9.502
2019-04-15,rkm450,9.517999999999999
2019-04-15,rkm440,
2019-04-15,rkm483,9.502
2019-04-16,rkm483,9.801
2019-04-16,rkm444,
2019-04-16,rkm485,9.789
2019-04-16,rkm450,10.015
2019-04-16,rkm440,
2019-04-16,rkm470,9.886000000000001
2019-04-16,rkm479,9.827
2019-04-17,rkm470,10.317
2019-04-17,rkm444,
2019-04-17,rkm483,10.208
2019-04-17,rkm485,10.192
2019-04-17,rkm450,10.482999999999999
2019-04-17,rkm479,10.242
2019-04-17,rkm440,
2019-04-18,rkm483,10.648
2019-04-18,rkm444,
2019-04-18,rkm440,
2019-04-18,rkm450,11.152000000000001
2019-04-18,rkm485,10.618
2019-04-18,rkm479,10.709000000000001
2019-04-18,rkm470,10.847000000000001
2019-04-19,rkm440,
2019-04-19,rkm450,11.508
2019-04-19,rkm485,10.735999999999999
2019-04-19,rkm479,10.868
2019-04-19,rkm470,11.067
2019-04-19,rkm483,10.78
2019-04-19,rkm444,
2019-04-20,rkm470,10.93
2019-04-20,rkm444,
2019-04-20,rkm479,10.763
2019-04-20,rkm450,11.3
2019-04-20,rkm483,10.689
2019-04-20,rkm440,
2019-04-20,rkm485,10.652000000000001
2019-04-21,rkm450,11.459000000000001
2019-04-21,rkm470,11.03
2019-04-21,rkm440,
2019-04-21,rkm479,10.835999999999999
2019-04-21,rkm444,
2019-04-21,rkm483,10.75
2019-04-21,rkm485,10.708
2019-04-22,rkm485,11.175
2019-04-22,rkm450,12.208
2019-04-22,rkm440,
2019-04-22,rkm470,11.618
2019-04-22,rkm444,
2019-04-22,rkm479,11.352
2019-04-22,rkm483,11.234000000000002
2019-04-23,rkm470,11.937000000000001
2019-04-23,rkm479,11.589
2019-04-23,rkm450,12.708
2019-04-23,rkm485,11.357999999999999
2019-04-23,rkm444,
2019-04-23,rkm483,11.435
2019-04-23,rkm440,
2019-04-24,rkm479,11.686
2019-04-24,rkm483,11.458
2019-04-24,rkm450,13.339
2019-04-24,rkm470,12.199000000000002
2019-04-24,rkm485,11.344000000000001
2019-04-24,rkm444,
2019-04-24,rkm440,
2019-04-25,rkm450,13.581
2019-04-25,rkm470,12.368
2019-04-25,rkm483,11.579
2019-04-25,rkm485,11.458
2019-04-25,rkm444,
2019-04-25,rkm440,
2019-04-25,rkm479,11.822000000000001
2019-04-26,rkm483,11.530999999999999
2019-04-26,rkm450,13.5
2019-04-26,rkm470,12.307
2019-04-26,rkm485,11.412
2019-04-26,rkm444,
2019-04-26,rkm479,11.77
2019-04-26,rkm440,
2019-04-27,rkm444,
2019-04-27,rkm483,11.457
2019-04-27,rkm479,11.697000000000001
2019-04-27,rkm450,13.439
2019-04-27,rkm470,12.238
2019-04-27,rkm485,11.337
2019-04-27,rkm440,
2019-04-28,rkm440,
2019-04-28,rkm483,11.603
2019-04-28,rkm479,11.806
2019-04-28,rkm444,
2019-04-28,rkm450,13.277000000000001
2019-04-28,rkm485,11.502
2019-04-28,rkm470,12.263
2019-04-29,rkm483,11.512
2019-04-29,rkm479,11.755
2019-04-29,rkm470,12.302999999999999
2019-04-29,rkm450,13.519
2019-04-29,rkm444,
2019-04-29,rkm485,11.390999999999998
2019-04-29,rkm440,
2019-04-30,rkm470,12.437000000000001
2019-04-30,rkm479,12.034
2019-04-30,rkm440,
2019-04-30,rkm444,
2019-04-30,rkm485,11.765999999999998
2019-04-30,rkm450,13.331
2019-04-30,rkm483,11.855
2019-05-01,rkm450,13.487
2019-05-01,rkm483,11.536
2019-05-01,rkm485,11.418
2019-05-01,rkm479,11.772
2019-05-01,rkm444,
2019-05-01,rkm470,12.305
2019-05-01,rkm440,
2019-05-02,rkm444,
2019-05-02,rkm450,13.130999999999998
2019-05-02,rkm479,11.869000000000002
2019-05-02,rkm485,11.607999999999999
2019-05-02,rkm483,11.695
2019-05-02,rkm470,12.261
2019-05-02,rkm440,
2019-05-03,rkm485,11.677999999999999
2019-05-03,rkm444,
2019-05-03,rkm479,11.985999999999999
2019-05-03,rkm450,13.475999999999999
2019-05-03,rkm483,11.78
2019-05-03,rkm470,12.449000000000002
2019-05-03,rkm440,
2019-05-04,rkm444,
2019-05-04,rkm485,11.497
2019-05-04,rkm450,13.110999999999999
2019-05-04,rkm483,11.589
2019-05-04,rkm440,
2019-05-04,rkm470,12.189
2019-05-04,rkm479,11.773
2019-05-05,rkm444,
2019-05-05,rkm483,11.422
2019-05-05,rkm485,11.328
2019-05-05,rkm440,
2019-05-05,rkm479,11.610999999999999
2019-05-05,rkm450,12.982000000000001
2019-05-05,rkm470,12.037
2019-05-06,rkm485,11.485999999999999
2019-05-06,rkm444,
2019-05-06,rkm440,
2019-05-06,rkm479,11.741
2019-05-06,rkm450,12.975999999999999
2019-05-06,rkm470,12.125
2019-05-06,rkm483,11.571
2019-05-07,rkm444,
2019-05-07,rkm485,11.415999999999999
2019-05-07,rkm479,11.712
2019-05-07,rkm450,13.145
2019-05-07,rkm483,11.514000000000001
2019-05-07,rkm440,
2019-05-07,rkm470,12.157
2019-05-08,rkm479,11.855
2019-05-08,rkm485,11.552999999999999
2019-05-08,rkm470,12.31
2019-05-08,rkm440,
2019-05-08,rkm444,
2019-05-08,rkm450,13.319
2019-05-08,rkm483,11.652999999999999
2019-05-09,rkm450,13.299000000000001
2019-05-09,rkm444,
2019-05-09,rkm470,12.18
2019-05-09,rkm440,
2019-05-09,rkm479,11.675999999999998
2019-05-09,rkm485,11.34
2019-05-09,rkm483,11.452
2019-05-10,rkm479,11.33
2019-05-10,rkm440,
2019-05-10,rkm450,12.985
2019-05-10,rkm470,11.844000000000001
2019-05-10,rkm444,
2019-05-10,rkm485,10.988
2019-05-10,rkm483,11.102
2019-05-11,rkm470,11.648
2019-05-11,rkm485,10.754000000000001
2019-05-11,rkm479,11.110999999999999
2019-05-11,rkm444,
2019-05-11,rkm450,12.84
2019-05-11,rkm440,
2019-05-11,rkm483,10.873
2019-05-12,rkm470,11.703
2019-05-12,rkm450,12.869000000000002
2019-05-12,rkm440,
2019-05-12,rkm444,
2019-05-12,rkm485,10.828
2019-05-12,rkm479,11.177
2019-05-12,rkm483,10.944
2019-05-13,rkm444,
2019-05-13,rkm483,10.884
2019-05-13,rkm479,11.07
2019-05-13,rkm470,11.49
2019-05-13,rkm450,12.422
2019-05-13,rkm440,
2019-05-13,rkm485,10.790999999999999
2019-05-14,rkm444,
2019-05-14,rkm450,12.165
2019-05-14,rkm470,11.437000000000001
2019-05-14,rkm483,10.963
2019-05-14,rkm479,11.109000000000002
2019-05-14,rkm485,10.890999999999998
2019-05-14,rkm440,
2019-05-15,rkm485,10.581
2019-05-15,rkm483,10.639000000000001
2019-05-15,rkm444,
2019-05-15,rkm450,11.595999999999998
2019-05-15,rkm440,
2019-05-15,rkm479,10.754000000000001
2019-05-15,rkm470,11.015999999999998
2019-05-16,rkm479,10.652999999999999
2019-05-16,rkm450,11.374
2019-05-16,rkm440,
2019-05-16,rkm470,10.877
2019-05-16,rkm444,
2019-05-16,rkm485,10.504000000000001
2019-05-16,rkm483,10.552999999999999
2019-05-17,rkm470,11.118
2019-05-17,rkm440,
2019-05-17,rkm479,10.89
2019-05-17,rkm483,10.788
2019-05-17,rkm485,10.738
2019-05-17,rkm450,11.624
2019-05-17,rkm444,
2019-05-18,rkm485,10.847000000000001
2019-05-18,rkm470,10.962
2019-05-18,rkm450,11.115
2019-05-18,rkm444,
2019-05-18,rkm483,10.862
2019-05-18,rkm440,
2019-05-18,rkm479,10.892000000000001
2019-05-19,rkm483,11.18
2019-05-19,rkm479,11.329
2019-05-19,rkm440,
2019-05-19,rkm470,11.664000000000001
2019-05-19,rkm485,11.106
2019-05-19,rkm444,
2019-05-19,rkm450,12.408
2019-05-20,rkm483,11.262
2019-05-20,rkm479,11.372
2019-05-20,rkm440,
2019-05-20,rkm485,11.208
2019-05-20,rkm450,12.169
2019-05-20,rkm470,11.62
2019-05-20,rkm444,
2019-05-21,rkm479,11.540999999999999
2019-05-21,rkm440,
2019-05-21,rkm470,11.796
2019-05-21,rkm485,11.372
2019-05-21,rkm444,
2019-05-21,rkm483,11.427999999999999
2019-05-21,rkm450,12.360999999999999
2019-05-22,rkm440,
2019-05-22,rkm444,
2019-05-22,rkm470,11.944
2019-05-22,rkm479,11.489
2019-05-22,rkm485,11.187000000000001
2019-05-22,rkm450,12.953
2019-05-22,rkm483,11.287
2019-05-23,rkm479,11.443
2019-05-23,rkm470,11.932
2019-05-23,rkm483,11.225999999999999
